TYPE,RUNTIME,INFO,DECREASE RATE
New Proton,0.81837934
New Proton,1.333859
New Proton,1.7168068
New Proton,2.233373
Protons Fused,3.3831348
Scored,3.3831348,400,101.0
Protons Fused,4.56628
Scored,4.56628,400,102.0
New Proton,5.062432
Proton-Deuterium Fused,5.8286247
Scored,5.8286247,500,103.25
New peak health,5.8286247,5192
New Proton,6.2345176
New Proton,6.8444686
Proton-Deuterium Fused,8.060242
Scored,8.060242,500,104.5
New peak health,8.060242,5257
Helions Fused,9.875527
Scored,9.875527,750,106.375
New peak health,9.875527,5898
New Proton,10.441749
Protons Fused,11.357748
Scored,11.357748,400,107.375
New peak health,11.357748,6059
New Proton,11.740815
Protons Fused,12.740102
Scored,12.740102,400,108.375
New peak health,12.740102,6226
New Proton,13.389623
Proton-Deuterium Fused,14.322233
Scored,14.322233,500,109.625
New peak health,14.322233,6481
Proton-Deuterium Fused,15.404782
Scored,15.404782,500,110.875
New peak health,15.404782,6916
New Proton,16.420717
Helions Fused,17.386818
Scored,17.386818,750,112.75
New peak health,17.386818,7397
Heliums Fused,18.585773
Scored,18.585773,1000,115.25
New peak health,18.585773,8325
New Proton,19.301916
Protons Fused,20.151337
Scored,20.151337,400,166.25
Proton-Deuterium Fused,21.067305
Scored,21.067305,500,167.5
New Proton,21.566917
New Proton,22.049917
Protons Fused,22.815992
Scored,22.815992,400,168.5
Proton-Deuterium Fused,23.699009
Scored,23.699009,500,169.75
Helions Fused,24.54908
Scored,24.54908,750,171.625
New Proton,25.583075
Protons Fused,26.666332
Scored,26.666332,400,172.625
New Proton,27.233145
Protons Fused,29.133144
Scored,29.133144,400,173.625
New Proton,29.549204
New Proton,30.099108
Proton-Deuterium Fused,30.79922
Scored,30.79922,500,174.875
Proton-Deuterium Fused,32.065266
Scored,32.065266,500,176.125
Helions Fused,32.898277
Scored,32.898277,750,178.0
Heliums Fused,34.565174
Scored,34.565174,1000,180.5
New Proton,35.165318
New Proton,35.56531
New Proton,36.082355
New Proton,36.63234
Protons Fused,37.471928
Scored,37.471928,400,181.5
Proton-Deuterium Fused,38.404568
Scored,38.404568,500,182.75
Protons Fused,39.55379
Scored,39.55379,400,183.75
Proton-Deuterium Fused,40.81952
Scored,40.81952,500,185.0
Helions Fused,41.53249
Scored,41.53249,750,186.875
New Proton,42.30173
New Proton,42.668133
New Proton,43.11779
End Game Rate Of Decrease,43.350883,186.875
